newID,Study_Number,Utterance_Number,Search_Task,Task_Order,System_Number,Action,Speaker,Content,Duration,Speech_Act,Search_Action
1814,18,,Conference,2,1,Search,Agent,,9,,SR1
1815,18,,Conference,2,1,Search,Agent,,9,,SR2
1816,18,8,Conference,2,1,Speech,Agent," This is what I found from the Google summary feature in computer science. Artificial intelligence, sometimes called machine Intelligence is intelligence demonstrated by machines in contrast to the natural intelligence displayed by humans.",18,S4,
1817,18,9,Conference,2,1,Speech,User, Can You tell me what is natural language processing?,7,S1,
1818,18,10,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,31,S2,
1819,18,11,Conference,2,1,Speech,Agent," Based on what you said, I am going to query What is natural language processing. Is that okay?",7,S5,
1820,18,12,Conference,2,1,Speech,User, Yes.,1,S10,
1821,18,13,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,8,S2,
1822,18,,Conference,2,1,Search,Agent,,10,,SR1
1823,18,,Conference,2,1,Search,Agent,,10,,SR2
1824,18,14,Conference,2,1,Speech,Agent," This information was found from Google. Summary feature Natural language processing is a sub field of linguistics, computer science, information engineering and artificial intelligence concerned with the interactions between computers and human languages. in particular how to Program computers to process and analyze large amounts of natural language data.",23,S4,
1825,18,15,Conference,2,1,Speech,User,Can you find conference on artificial intelligence?,9,S1,
1826,18,16,Conference,2,1,Speech,Agent," Okay, let me look into it. Give me a few minutes",24,S2,
1827,18,,Conference,2,1,Search,Agent,,9,,SR1
1828,18,17,Conference,2,1,Speech,Agent,Based on what You said I'm running the query top conferences in artificial intelligence. Am I correct?,6,S5,
1829,18,18,Conference,2,1,Speech,User, Yes.,2,S10,
1830,18,19,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,3,S2,
1831,18,,Conference,2,1,Search,Agent,,12,,SR4
1832,18,20,Conference,2,1,Speech,Agent,"This is what I found from the top results :  The top conferences in artificial intelligence, our conference on computer vision and pattern recognition with an h index of 240,  neural information processing systems with an H index of 169 and  European Conference on computer Vision with an h index of 137.  Based on Quora You could also consider international Conference on machine Learning or AAAI conference on artificial intelligence with H index of 135 and 95 respectively.",37,S4,
1833,18,21,Conference,2,1,Speech,User,Can you repeat that?,5,S9,
1834,18,22,Conference,2,1,Speech,Agent,"This is what I found from the top results :  The top conferences in artificial intelligence, our conference on computer vision and pattern recognition with an h index of 240,  neural information processing systems with an H index of 169 and  European Conference on computer Vision with an h index of 137.  Based on Quora You could also consider international Conference on machine Learning or AAAI conference on artificial intelligence with H index of 135 and 95 respectively.",38,S9,
1835,18,23,Conference,2,1,Speech,User,Can you tell me about the conference on computer learning,12,S1,
1836,18,24,Conference,2,1,Speech,Agent, I'm having a problem processing your request. Can you restate the question slowly?,10,S9,
1837,18,25,Conference,2,1,Speech,User,Can you tell me about the international conference on machine learning?,8,S1,
1838,18,26,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,18,S2,
1839,18,27,Conference,2,1,Speech,Agent, What would you like to know about International Conference on Machine Learning?,5,S5,
1840,18,28,Conference,2,1,Speech,User,Can you tell me if its available in the early of 2020,23,S1,
1841,18,29,Conference,2,1,Speech,Agent, I am going to query international conference on machine learning 2020 days. Is that okay?,6,S5,
1842,18,30,Conference,2,1,Speech,User, Yes.,2,S10,
1843,18,31,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
1844,18,,Conference,2,1,Search,Agent,,14,,SR1
1845,18,,Conference,2,1,Search,Agent,,14,,SR2
1846,18,32,Conference,2,1,Speech,Agent, The International Conference on Machine Learning is going to be held in being a Austria from July 12 to July 18th 2020.,14,S4,
1847,18,33,Conference,2,1,Speech,User, And you go back to the top conferences in artificial intelligence.,6,S1,
1848,18,,Conference,2,1,Search,Agent,,5,,SR1
1849,18,34,Conference,2,1,Speech,Agent," Based on what you said, I'm running the query top conferences in artificial intelligence. Am I correct?",7,S5,
1850,18,,Conference,2,1,Search,Agent,,30,,SR1
1851,18,35,Conference,2,1,Speech,User, Yes. And can you also find a conference in North America in late 2020,45,S1,
1852,18,36,Conference,2,1,Speech,Agent, to clarify You are looking for conferences in artificial intelligence in late 2020 in North America. Is that correct?,8,S5,
1853,18,37,Conference,2,1,Speech,User,Yes,1,S10,
1854,18,38,Conference,2,1,Speech,Agent," Okay, Please let me listen to it. Give me a few minutes.",3,S2,
1855,18,,Conference,2,1,Search,Agent,,6,,SR3
1856,18,39,Conference,2,1,Speech,Agent," I am reading from one of the Github channels the top artificial intelligence conferences in late 2020 are one neural information processing systems two international conference on machine learning and three International conference on Knowledge, Discovery and Data Mining.",21,S4,
1857,18,40,Conference,2,1,Speech,User,Can you repeat that,4,S9,
1858,18,41,Conference,2,1,Speech,Agent," I am reading from one of the Github channels the top artificial intelligence conferences in late 2020 are one neural information processing systems two international conference on machine learning and three International conference on Knowledge, Discovery and Data Mining.",20,S9,
1859,18,,Conference,2,1,Search,Agent,,17,,SR3
1860,18,42,Conference,2,1,Speech,User, What is the date of the International conference on data mining?,11,S1,
1861,18,43,Conference,2,1,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",5,S2,
1862,18,,Conference,2,1,Search,Agent,,29,,SR1
1863,18,,Conference,2,1,Search,Agent,,29,,SR2
1864,18,44,Conference,2,1,Speech,Agent, I am going to query International conference on Data Mining 2020 days. And I correct?,7,S5,
1865,18,45,Conference,2,1,Speech,User, Yes.,1,S10,
1866,18,,Conference,2,1,Search,Agent,,12,,SR1
1867,18,,Conference,2,1,Search,Agent,,12,,SR2
1868,18,46,Conference,2,1,Speech,Agent,It will be held in July 30th to 31st 2020,6,S4,
1869,18,47,Conference,2,1,Speech,User, Where is the conference held?,3,S1,
1870,18,,Conference,2,1,Search,Agent,,7,,SR1
1871,18,,Conference,2,1,Search,Agent,,7,,SR2
1872,18,48,Conference,2,1,Speech,Agent, The International Conference on Data Mining will be held in Istanbul,11,S4,
1873,18,49,Conference,2,1,Speech,User,Is there any conferences on Artificial Conferences in North America?,2,S1,
1874,18,,Conference,2,1,Search,Agent,,6,,SR1
1875,18,50,Conference,2,1,Speech,Agent,I will try to pick the best conferences in North America. Is that what you want?,7,S5,
1876,18,51,Conference,2,1,Speech,User," Yes, in 2020.",5,S10,
1877,18,52,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes,4,S2,
1878,18,,Conference,2,1,Search,Agent,,17,,SR3
1879,18,53,Conference,2,1,Speech,Agent," I am trying to find the top artificial intelligence conferences late 2020 and located in North America from the website Guide to Research. This is the one which I found  neural information processing systems. It will be held between December 10 2019 in December 12 2019 of Vancouver, Canada.  There is another one  international conference on knowledge Discovery and data mining. It will be held between August 22nd 2020 and August 27 20 point of San Diego, United States,",38,S4,
1880,18,54,Conference,2,1,Speech,User,Bye Joanna,-1532,S12,
1881,19,1,Sickness,0,0,Speech,User,Hi Joanna,1,S12,
1882,19,2,Sickness,0,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,7,S12,
1883,19,3,Sickness,0,0,Speech,User, What should I take if I am sneezing every morning and have red watery eyes.,6,S1,
1884,19,4,Sickness,0,0,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,6,S2,
1885,19,,Sickness,0,0,Search,Agent,,17,,SR3
1886,19,5,Sickness,0,0,Speech,Agent, There is no permanent cure for allergies. One of the best things you can do is to avoid the things that causes allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve the stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve itchiness. Your doctors may recommend immunotherapy or allergy shots if you have severe allergies.,85,S4,
1887,19,6,Sickness,0,0,Speech,User,Bye Joanna,4,S12,
1888,19,7,Sickness,0,0,Speech,Agent, It is always great talking to you bye,10,S12,
1889,19,1,Conference,1,1,Speech,User,Hi Joanna,2,S12,
1890,19,2,Conference,1,1,Speech,Agent," Hi, I am Joanna. How may I help you today?",6,S12,
1891,19,3,Conference,1,1,Speech,User, Can you tell me about the artificial intelligence conference?,15,S1,
1892,19,4,Conference,1,1,Speech,Agent, Can you tell me more about what you are looking for? I'm a good listener. Just saying,26,S5,
1893,19,5,Conference,1,1,Speech,User,can you tell me more about artificial intelligence.,19,S1,
1894,19,6,Conference,1,1,Speech,Agent, I am going to query. What is artificial intelligence? Is that okay?,5,S5,
1895,19,7,Conference,1,1,Speech,User, Yes.,3,S10,
1896,19,8,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,6,S2,
1897,19,,Conference,1,1,Search,Agent,,8,,SR1
1898,19,,Conference,1,1,Search,Agent,,8,,SR2
1899,19,9,Conference,1,1,Speech,Agent," According to Google, artificial intelligence is the theory and development of computer systems able to perform tasks that normally require human intelligence, such as visual perception, speech recognition, decision making and translation between languages.",20,S4,
1900,19,10,Conference,1,1,Speech,User, Are there any conferences in artificial intelligence in late 2020,9,S1,
1901,19,,Conference,1,1,Search,Agent,,8,,SR1
1902,19,11,Conference,1,1,Speech,Agent,"My query is ""top conferences in artificial intelligence in 2020"". I will go through the results and give you the ones in early 2020. Please give me a moment.",38,S5,
1903,19,12,Conference,1,1,Speech,Agent, Or would you rather have me list the ones in late 2020.,4,S5,
1904,19,13,Conference,1,1,Speech,User,The late 2020.,5,S6,
1905,19,14,Conference,1,1,Speech,Agent," Okay, please let me look into it.",5,S2,
1906,19,,Conference,1,1,Search,Agent,,9,,SR3
1907,19,15,Conference,1,1,Speech,Agent," I am reading from one of the github channels the top artificial intelligence conferences in late 2020's are one neural information processing systems two International Conference on Machine Learning. three International Conference on Knowledge, Discovery and Data Mining.",24,S4,
1908,19,16,Conference,1,1,Speech,User," Joanna, can you repeat?",3,S9,
1909,19,17,Conference,1,1,Speech,Agent," I am reading from one of the github channels the top artificial intelligence conferences in late 2020's are one neural information processing systems two International Conference on Machine Learning. three International Conference on Knowledge, Discovery and Data Mining.",46,S9,
1910,19,18,Conference,1,1,Speech,User, where are these meetings. Where do these conferences take place?,21,S1,
1911,19,19,Conference,1,1,Speech,Agent," I am going to go ahead and query the location of each of these conferences, then is that okay with you?",6,S5,
1912,19,20,Conference,1,1,Speech,User, Yes.,2,S10,
1913,19,21,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,15,S2,
1914,19,,Conference,1,1,Search,Agent,,13,,SR1
1915,19,,Conference,1,1,Search,Agent,,13,,SR2
1916,19,,Conference,1,1,Search,Agent,,4,,SR3
1917,19,,Conference,1,1,Search,Agent,,4,,SR1
1918,19,,Conference,1,1,Search,Agent,,4,,SR2
1919,19,,Conference,1,1,Search,Agent,,10,,SR3
1920,19,,Conference,1,1,Search,Agent,,10,,SR1
1921,19,,Conference,1,1,Search,Agent,,10,,SR2
1922,19,,Conference,1,1,Search,Agent,,12,,SR3
1923,19,,Conference,1,1,Search,Agent,,12,,SR1
1924,19,,Conference,1,1,Search,Agent,,12,,SR2
1925,19,22,Conference,1,1,Speech,Agent," These are the three conferences and their locations. One nueral information processing systems will be held in Vancouver, Canada, two international Conference on machine Learning will be held in Vienna, Austria, and three International Conference on Knowledge Discovery and Data Mining will be held in Sydney, Australia.",77,S4,
1926,19,23,Conference,1,1,Speech,User,Bye Joanna,4,S12,
1927,19,24,Conference,1,1,Speech,Agent, It is always great talking to you. Bye,10,S12,
1928,19,1,Perfume,2,0,Speech,User,Hi Joanna,5,S12,
1929,19,2,Perfume,2,0,Speech,Agent," Hi, I am Joanna. How may I help you today?",14,S12,
1930,19,3,Perfume,2,0,Speech,User, What are some popular men's perfume with smell of bergemew,11,S1,
1931,19,4,Perfume,2,0,Speech,Agent, okay? Please let me look into it. Give me a few minutes.,5,S2,
1932,19,,Perfume,2,0,Search,Agent,,6,,SR4
1933,19,5,Perfume,2,0,Speech,Agent," Popular men's with you with Bergmot aroma are one Tom Ford Venetian Bergamot, two Byredo Palermo, three Roja Parfums Elysium and four Aqua di Parma. Do you want to know more about any of the above perfumes?",20,S4,
1934,19,6,Perfume,2,0,Speech,User,Joanna can you repeat,5,S9,
1935,19,7,Perfume,2,0,Speech,Agent," Popular men's with you with Bergmot aroma are one Tom Ford Venetian Bergamot, two Byredo Palermo, three Roja Parfums Elysium and four Aqua di Parma. Do you want to know more about any of the above perfumes?",19,S9,
1937,19,8,Perfume,2,0,Speech,User, Yes.  Tell me more about the Tom Ford Venetian Bergamot,4,S10,
1938,19,,Perfume,2,0,Search,Agent,,5,,SR3
1939,19,10,Perfume,2,0,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,5,S2,
1940,19,,Perfume,2,0,Search,Agent,,8,,SR1
1941,19,,Perfume,2,0,Search,Agent,,8,,SR2
1942,19,11,Perfume,2,0,Speech,Agent," Tom Ford Private blend Venetian Bergamot, £238 or 312 U. S. Dollars for 100 ml.",14,S4,
1943,19,12,Perfume,2,0,Speech,User,Is their a perfume that is less than $300.,8,S1,
1944,19,13,Perfume,2,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",5,S2,
1945,19,,Perfume,2,0,Search,Agent,,13,,SR3
1946,19,,Perfume,2,0,Search,Agent,,6,,SR1
1947,19,,Perfume,2,0,Search,Agent,,6,,SR2
1948,19,,Perfume,2,0,Search,Agent,,13,,SR3
1949,19,,Perfume,2,0,Search,Agent,,8,,SR1
1950,19,,Perfume,2,0,Search,Agent,,8,,SR2
1951,19,,Perfume,2,0,Search,Agent,,13,,SR3
1952,19,,Perfume,2,0,Search,Agent,,5,,SR1
1953,19,,Perfume,2,0,Search,Agent,,5,,SR2
1954,19,14,Perfume,2,0,Speech,Agent," Byredo Palermo £160 or 210 USD , Roja Parfums Elysium £225 or $295 or Aqua Di Parma Blue Mediterraneo Bergamotto di Calabria, £98 or 128 U. S. Dollars all for 100 milliliters.",20,S4,
1955,19,15,Perfume,2,0,Speech,User,Joanna can you repeat,3,S9,
1956,19,16,Perfume,2,0,Speech,Agent," Byredo Palermo £160 or 210 USD , Roja Parfums Elysium £225 or $295 or Aqua Di Parma Blue Mediterraneo Bergamotto di Calabria, £98 or 128 U. S. Dollars all for 100 milliliters.",22,S9,
1957,19,17,Perfume,2,0,Speech,User, Can you tell me about the last one again,19,S1,
1958,19,18,Perfume,2,0,Speech,Agent,Aqua di Parma Blu Mediterraneo Bergamotto di Calabria. £98 or 128 U. S. Dollars for 100 milliliters.,9,S4,
1959,19,19,Perfume,2,0,Speech,User,Can you say the name again,15,S9,
1960,19,20,Perfume,2,0,Speech,Agent,Aqua di Parma Blu Mediterraneo Bergamotto di Calabria. Also known as Aqua di Parma £98 or 128 U. S. Dollars for 100 milliliters,55,S9,
1961,19,21,Perfume,2,0,Speech,User,Bye Joanna,5,S12,
1962,19,22,Perfume,2,0,Speech,Agent," It is always great talking to you, Bye.",-1086,S12,
1963,20,1,Sickness,0,0,Speech,User, Hi Joanna,2,S12,
1964,20,2,Sickness,0,0,Speech,Agent," Hi, I am Joanna. How may I help you today?",8,S12,
1965,20,3,Sickness,0,0,Speech,User, What could be the cause of sneezing and having red watery eyes in May,7,S1,
1966,20,4,Sickness,0,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",6,S2,
1967,20,,Sickness,0,0,Search,Agent,,13,,SR2
1968,20,5,Sickness,0,0,Speech,Agent, Allergic rhinitis or hay fever is an allergic response to specific allergens. Pollen is the most common allergen in seasonal allergic rhinitis. These are allergy symptoms that occur with the change of season.,34,S4,
1969,20,6,Sickness,0,0,Speech,User, What are medicines or home remedies to fix it.,9,S1,
1970,20,7,Sickness,0,0,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,6,S2,
1971,20,,Sickness,0,0,Search,Agent,,7,,SR4
1972,20,8,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the things you can do is to avoid the things that cause allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and sinus pressure. Eye drops and nasal sprays can help relieve itchiness.  Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,26,S4,
1973,20,9,Sickness,0,0,Speech,User,"Joanna, can you repeat?",3,S9,
1974,20,10,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the things you can do is to avoid the things that cause allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and sinus pressure. Eye drops and nasal sprays can help relieve itchiness.  Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,37,S9,
1975,20,11,Sickness,0,0,Speech,User,Bye Joanna,3,S12,
1976,20,12,Sickness,0,0,Speech,Agent, It is always great talking to you. Bye,10,S12,
1977,20,1,Perfume,1,1,Speech,User," Hey, Joanna.",4,S12,
1978,20,2,Perfume,1,1,Speech,Agent, Hi. I am Joanna. How may I help you today?,6,S12,
1979,20,3,Perfume,1,1,Speech,User, I'm looking for a perfume that has Bergamot  as one of the scents and is between $100 and $150.,12,S1,
1980,20,4,Perfume,1,1,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",14,S2,
1981,20,5,Perfume,1,1,Speech,Agent, Are you looking for men? Women or unisex perfume?,5,S5,
1982,20,6,Perfume,1,1,Speech,User,For men,34,S6,
1983,20,7,Perfume,1,1,Speech,Agent,I am going to search for men's Perfume with Bergamot Between $100 to $150. Is that okay?,8,S5,
1984,20,8,Perfume,1,1,Speech,User, Yes.,3,S10,
1985,20,9,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,10,S2,
1986,20,,Perfume,1,1,Search,Agent,,40,,SR1
1987,20,,Perfume,1,1,Search,Agent,,40,,SR3
1988,20,10,Perfume,1,1,Speech,Agent, I have found a perfume from the website bespokeunit with the title of best men's cologne under 100 U. S. Dollars. The perfume is Giorgio Armani. Code for 73 U. S. Dollars from Amazon with the scent of Bergamot.,28,S4,
1989,20,11,Perfume,1,1,Speech,User, Can you give me another one?,2,S1,
1990,20,,Perfume,1,1,Search,Agent,,5,,SR3
1991,20,12,Perfume,1,1,Speech,Agent, Sure. Give me a moment.,3,S2,
1992,20,,Perfume,1,1,Search,Agent,,6,,SR3
1993,20,,Perfume,1,1,Search,Agent,,18,,SR3
1994,20,13,Perfume,1,1,Speech,Agent," I have found another perfume on the same website. Jean Paul Gaultier, Ultra Male for 77 U. S. Dollars on Amazon for 4.2 ounces. This also shares the Bergamot scent.",12,S4,
1995,20,14,Perfume,1,1,Speech,User, How many ounces is the Giorgio Armani cologne?,3,S1,
1996,20,,Perfume,1,1,Search,Agent,,5,,SR3
1997,20,15,Perfume,1,1,Speech,Agent, It is also 4.2 ounces.,6,S4,
1998,20,16,Perfume,1,1,Speech,User," Bye, Joanna.",3,S12,
1999,20,17,Perfume,1,1,Speech,Agent, It is always great talking to you bye,11,S12,
2000,20,1,Conference,2,0,Speech,User," Hey, Joanna.",2,S12,
2001,20,2,Conference,2,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,27,S12,
2003,20,3,Conference,2,0,Speech,User, What are the top conferences in artificial intelligence or natural language processing  in early or late 2020,14,S1,
2004,20,4,Conference,2,0,Speech,Agent,"Hmm, that search has become too complex for me. Can we do it in steps?",4,S3,
2006,20,6,Conference,2,0,Speech,User, Yes.  What are the top Conferences in artificial intelligence or natural language processing.,17,S10,
2007,20,7,Conference,2,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",4,S2,
2008,20,,Conference,2,0,Search,Agent,,20,,SR4
2010,20,9,Conference,2,0,Speech,Agent," The results vary depending on if the conference is focused on machine learning, artificial intelligence or natural language processing.  The best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems. The top conferences, in natural language processing and machine learning respectively.",37,S4,
2011,20,10,Conference,2,0,Speech,User," Joanna, can you repeat",3,S9,
2013,20,12,Conference,2,0,Speech,Agent," The results vary depending on if the conference is focused on machine learning, artificial intelligence or natural language processing.  The best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems. The top conferences, in natural language processing and machine learning respectively.",31,S9,
2014,20,13,Conference,2,0,Speech,User,"Joanna, can you repeat?",4,S9,
2016,20,15,Conference,2,0,Speech,Agent," The results vary depending on if the conference is focused on machine learning, artificial intelligence or natural language processing.  The best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems. The top conferences, in natural language processing and machine learning respectively.",46,S9,
2017,20,16,Conference,2,0,Speech,User, What are the dates of these conferences?,9,S1,
2018,20,18,Conference,2,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes,",9,S2,
2019,20,,Conference,2,0,Search,Agent,,107,,SR1
2020,20,,Conference,2,0,Search,Agent,,107,,SR2
2021,20,19,Conference,2,0,Speech,Agent,"Emperical methods in natural language processing is from November 8 through 12 2020. Association for Computational Linguistics is on July 5th through 10th, 2020 and Neural Information Processing Systems in on May 23rd, 2020",19,S4,
2022,20,20,Conference,2,0,Speech,User,What are the locations of these conferences?,5,S1,
2023,20,21,Conference,2,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes,5,S2,
2024,20,,Conference,2,0,Search,Agent,,55,,SR1
2025,20,,Conference,2,0,Search,Agent,,55,,SR2
2026,20,22,Conference,2,0,Speech,Agent," empirical methods and natural language processing will be held in Barcelo Bavaro Convention center, Dominican Republic. Association for Computational Linguistics will take place in Seattle, Washington, at the Hyatt Regency Seattle in downtown Seattle, and neural information processing systems will be held in Vancouver, Canada.",23,S4,
2027,20,23,Conference,2,0,Speech,User," Bye, Joanna.",5,S12,
2028,20,24,Conference,2,0,Speech,Agent, It is always great talking to you bye,-999,S12,
2031,21,1,Sickness,0,0,Speech,User," Hi, Joanna. Its May and I am in North America, I have been sneezing every morning and have red watery eyes  Do you know what the cause of that could be?",13,S12,
2032,21,2,Sickness,0,0,Speech,Agent, I could not hear You probably Can you please repeat it?,4,S9,
2033,21,5,Sickness,0,0,Speech,User, Okay. So it's May and I'm in North America. I've been sneezing every morning and have red watery eyes.  Do you know what the cause of this could be?,11,S1,
2034,21,6,Sickness,0,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",5,S2,
2035,21,,Sickness,0,0,Search,Agent,,4,,SR3
2036,21,7,Sickness,0,0,Speech,Agent," Allergic rhinitis, often called allergies or hay fever occurs when your immune system overreacts to particles in the air that you breathe. You are allergic to them. Your immune system attacks the particles in your body, causing symptoms such as sneezing and a runny nose.",20,S4,
2037,21,8,Sickness,0,0,Speech,User," Okay, what are the medicines or home remedies that could help me with this.",7,S1,
2038,21,9,Sickness,0,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",7,S2,
2039,21,,Sickness,0,0,Search,Agent,,4,,SR4
2040,21,10,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the best things you can dio is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve itchiness. Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,31,S4,
2042,21,11,Sickness,0,0,Speech,User, Okay. Thank you.  Bye. Joanna.,7,S7,
2043,21,12,Sickness,0,0,Speech,Agent, It is always great talking to you. Bye,10,S12,
2044,21,1,Perfume,1,1,Speech,User," Hi, Joanna.",3,S12,
2045,21,2,Perfume,1,1,Speech,Agent,I am Joanna. How may I help you today?,3,S12,
2047,21,3,Perfume,1,1,Speech,User, So I want to buy a perfume for my dad for Christmas. And I want the perfume to have the scent of Bermagot. Uhh Bergamot,13,S1,
2048,21,4,Perfume,1,1,Speech,User, Can you perhaps find me some perfumes that have the scent?,6,S1,
2049,21,6,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,5,S2,
2050,21,,Perfume,1,1,Search,Agent,,6,,SR1
2052,21,7,Perfume,1,1,Speech,Agent, Based on what you said. I'm running the query. Men's perfume Bergamot.  Am I correct?,6,S5,
2053,21,8,Perfume,1,1,Speech,User, Yes.,3,S10,
2054,21,10,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
2055,21,,Perfume,1,1,Search,Agent,,5,,SR4
2056,21,11,Perfume,1,1,Speech,Agent, This is when I found from the top results. popular men's perfume with the Bergamot aroma are : one Tom Ford Venetian bergamot two Byredo Palermo Three Rojo Parfum Elysium and four Aqua di Parma. Do you want to know more about any of the above perfume?,22,S4,
2057,21,12,Perfume,1,1,Speech,User, Can you please repeat the list again?,3,S9,
2058,21,13,Perfume,1,1,Speech,Agent, This is when I found from the top results. popular men's perfume with the Bergamot aroma are : one Tom Ford Venetian bergamot two Byredo Palermo Three Rojo Parfum Elysium and four Aqua di Parma. Do you want to know more about any of the above perfume?,24,S9,
2059,21,14,Perfume,1,1,Speech,User, Can you tell me the price for this Tom Ford perfume,6,S1,
2060,21,15,Perfume,1,1,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes",31,S2,
2061,21,16,Perfume,1,1,Speech,Agent," to clarify. I am going to search Tom Ford, Venetian Bergamot price. Is that okay?",6,S5,
2062,21,17,Perfume,1,1,Speech,User, Yes.,2,S10,
2063,21,18,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
2064,21,19,Perfume,1,1,Speech,User, Okay.,3,S10,
2065,21,,Perfume,1,1,Search,Agent,,15,,SR1
2066,21,,Perfume,1,1,Search,Agent,,15,,SR2
2067,21,20,Perfume,1,1,Speech,Agent," From the Google results, the average price for Tom Ford Venetiian Bergamot seems to be 325 U. S. Dollars for 3.4 fluid ounces.",11,S4,
2068,21,21,Perfume,1,1,Speech,User, Can you find your perfume with the smell of Bergamot that is under $100.,25,S1,
2069,21,23,Perfume,1,1,Speech,Agent, to clarify. I'm searching for men's perfume with the burgamot aroma under $100. Correct?,6,S5,
2070,21,24,Perfume,1,1,Speech,User,Yes,2,S10,
2071,21,25,Perfume,1,1,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",5,S2,
2072,21,,Perfume,1,1,Search,Agent,,5,,SR3
2073,21,26,Perfume,1,1,Speech,Agent, I am reading from the website bespokeunit. I am filtering those perfumes with bergamot mentioned in the description. These are the three perfumes for men and less than 100 U. S. Dollars.,12,S4,
2074,21,27,Perfume,1,1,Speech,Agent," One Giorgio Armani code. Best price is $85 for 125 milliliters. Contains Bergamot, Lemon, pepper",11,S4,
2075,21,28,Perfume,1,1,Speech,Agent,"two Jean Paul Gaultier Ultra male best price is 71 dollars for 125 mililitres. Contains pear, mint, bergamot and lavender, and",13,S4,
2076,21,29,Perfume,1,1,Speech,Agent," three victor and rolf spice bomb. Best price is $52 for 50 mililitres. Contains Bergamot, Pepper and Elemi",14,S4,
2077,21,30,Perfume,1,1,Speech,User,Bye Joanna,14,S12,
2078,21,1,Conference,2,0,Speech,User," Hi, Joanna.",2,S12,
2079,21,2,Conference,2,0,Speech,Agent," Hi, I am Joanna. How may I help you today",5,S12,
2080,21,3,Conference,2,0,Speech,User,I am looking to find a conference regarding artificial intelligence and want it to be in North America. can you find it for me?,13,S1,
2081,21,4,Conference,2,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,4,S2,
2082,21,,Conference,2,0,Search,Agent,,43,,SR1
2083,21,,Conference,2,0,Search,Agent,,43,,SR3
2084,21,,Conference,2,0,Search,Agent,,9,,SR3
2085,21,5,Conference,2,0,Speech,Agent," Here is what I have found Deep Learning Summit San Francisco, Insurance AI and innovative Tech, USA 2020, Deep Learning in Health Care Summit Boston and AI for CPG Summit. Would you like me to list some more?",15,S4,
2086,21,6,Conference,2,0,Speech,User,Can you repeat the innovative tech conference?,9,S9,
2087,21,7,Conference,2,0,Speech,Agent," Here is what I have found Deep Learning Summit San Francisco, Insurance AI and innovative Tech, USA 2020, Deep Learning in Health Care Summit Boston and AI for CPG Summit. Would you like me to list some more?",14,S9,
